elements	DOWN_Willis2017	UP_Willis2017	Minderjahn2020	Sive2016	Steidl2017	DeKoter2011	TIS_UP	TIS_DOWN	TIS_shPU1_DOWN	TIS_shPU1_UP	UT_shPU1_DOWN	UT_shPU1_UP
RASAL3	0	0	0	0	0	0	1	0	0	0	0	0
EPB4.1L4A	0	0	0	0	0	0	1	0	0	0	0	0
WNT9A	0	0	0	0	0	0	1	0	0	0	0	0
H2AFY2	0	0	0	0	0	0	1	0	0	0	0	0
IMPACT	0	0	0	0	0	0	1	0	0	0	0	0
ZFP612	0	0	0	0	0	0	1	0	0	0	0	0
USP35	0	0	0	0	0	0	1	0	0	0	0	0
XLR3A	0	0	0	0	0	0	1	0	0	0	0	0
PLEKHO2	0	0	0	0	0	0	1	0	0	0	0	0
CCNDBP1	0	0	0	0	0	0	1	0	0	0	0	0
KCTD17	0	0	0	0	0	0	1	0	0	0	0	0
SPSB2	0	0	0	0	0	0	1	0	0	0	0	0
EDA2R	0	0	0	0	0	0	1	0	0	0	0	0
IRS2	0	0	0	0	0	0	1	0	0	0	0	0
DENND2A	0	0	0	0	0	0	1	0	0	0	0	0
PTPN14	0	0	0	0	0	0	1	0	0	0	0	0
EPHB3	0	0	0	0	0	0	1	0	0	0	0	0
FRS3	0	0	0	0	0	0	1	0	0	0	0	0
TEX14	0	0	0	0	0	0	1	0	0	0	0	0
CDR2L	0	0	0	0	0	0	1	0	0	0	0	0
TRIM14	0	0	0	0	0	0	1	0	0	0	0	0
KIF9	0	0	0	0	0	0	1	0	0	0	0	0
TINAGL1	0	0	0	0	0	0	1	0	0	0	0	0
GM7120	0	0	0	0	0	0	1	0	0	0	0	0
SCARF2	0	0	0	0	0	0	1	0	0	0	0	0
GM14137	0	0	0	0	0	0	1	0	0	0	0	0
SLC5A3	0	0	0	0	0	0	1	0	0	0	0	0
USP17LA	0	0	0	0	0	0	1	0	0	0	0	0
FRMD4A	0	0	0	0	0	0	1	0	0	0	0	0
PTGIR	0	0	0	0	0	0	1	0	0	0	0	0
GPR18	0	0	0	0	0	0	1	0	0	0	0	0
TMEM53	0	0	0	0	0	0	1	0	0	0	0	0
S100A16	0	0	0	0	0	0	1	0	0	0	0	0
PLS3	0	0	0	0	0	0	1	0	0	0	0	0
TIMP1	0	0	0	0	0	0	1	0	0	0	0	0
PLOD2	0	0	0	0	0	0	1	0	0	0	0	0
MAVS	0	0	0	0	0	0	1	0	0	0	0	0
SDHAF1	0	0	0	0	0	0	1	0	0	0	0	0
CTSF	0	0	0	0	0	0	1	0	0	0	0	0
ARL8A	0	0	0	0	0	0	1	0	0	0	0	0
PDK4	0	0	0	0	0	0	1	0	0	0	0	0
ZC2HC1A	0	0	0	0	0	0	1	0	0	0	0	0
SNX29	0	0	0	0	0	0	1	0	0	0	0	0
COL8A1	0	0	0	0	0	0	1	0	0	0	0	0
GM11868	0	0	0	0	0	0	1	0	0	0	0	0
CREM	0	0	0	0	0	0	1	0	0	0	0	0
6330403A02RIK	0	0	0	0	0	0	1	0	0	0	0	0
NR2F2	0	0	0	0	0	0	1	0	0	0	0	0
PRDM1	0	0	0	0	0	0	1	0	0	0	0	0
ARHGEF5	0	0	0	0	0	0	1	0	0	0	0	0
TEAD4	0	0	0	0	0	0	1	0	0	0	0	0
EFEMP1	0	0	0	0	0	0	1	0	0	0	0	0
DTX4	0	0	0	0	0	0	1	0	0	0	0	0
BNC1	0	0	0	0	0	0	1	0	0	0	0	0
EEF1A2	0	0	0	0	0	0	1	0	0	0	0	0
TRIP6	0	0	0	0	0	0	1	0	0	0	0	0
KLHDC8A	0	0	0	0	0	0	1	0	0	0	0	0
GREM2	0	0	0	0	0	0	1	0	0	0	0	0
DOCK1	0	0	0	0	0	0	1	0	0	0	0	0
NR3C2	0	0	0	0	0	0	1	0	0	0	0	0
FAM63A	0	0	0	0	0	0	1	0	0	0	0	0
BLNK	0	0	0	0	0	0	1	0	0	0	0	0
VASH2	0	0	0	0	0	0	1	0	0	0	0	0
ACAD12	0	0	0	0	0	0	1	0	0	0	0	0
PTTG1IP	0	0	0	0	0	0	1	0	0	0	0	0
RHOD	0	0	0	0	0	0	1	0	0	0	0	0
COL4A2	0	0	0	0	0	0	1	0	0	0	0	0
KDM5B	0	0	0	0	0	0	1	0	0	0	0	0
TCF7L1	0	0	0	0	0	0	1	0	0	0	0	0
HMOX1	0	0	0	0	0	0	1	0	0	0	0	0
CD302	0	0	0	0	0	0	1	0	0	0	0	0
PRR13	0	0	0	0	0	0	1	0	0	0	0	0
CGNL1	0	0	0	0	0	0	1	0	0	0	0	0
SERPINB8	0	0	0	0	0	0	1	0	0	0	0	0
EXT1	0	0	0	0	0	0	1	0	0	0	0	0
EFNA5	0	0	0	0	0	0	1	0	0	0	0	0
FCGRT	0	0	0	0	0	0	1	0	0	0	0	0
IGF2BP2	0	0	0	0	0	0	1	0	0	0	0	0
PRKCZ	0	0	0	0	0	0	1	0	0	0	0	0
CRABP2	0	0	0	0	0	0	1	0	0	0	0	0
CNTLN	0	0	0	0	0	0	1	0	0	0	0	0
BPNT1	0	0	0	0	0	0	1	0	0	0	0	0
PLD2	0	0	0	0	0	0	1	0	0	0	0	0
SASH1	0	0	0	0	0	0	1	0	0	0	0	0
SLC22A23	0	0	0	0	0	0	1	0	0	0	0	0
PLCH1	0	0	0	0	0	0	1	0	0	0	0	0
FOXC2	0	0	0	0	0	0	1	0	0	0	0	0
NGEF	0	0	0	0	0	0	1	0	0	0	0	0
GDNF	0	0	0	0	0	0	1	0	0	0	0	0
FAM102A	0	0	0	0	0	0	1	0	0	0	0	0
GSTM1	0	0	0	0	0	0	1	0	0	0	0	0
PLCB4	0	0	0	0	0	0	1	0	0	0	0	0
PGF	0	0	0	0	0	0	1	0	0	0	0	0
FNIP2	0	0	0	0	0	0	1	0	0	0	0	0
RHOU	0	0	0	0	0	0	1	0	0	0	0	0
DMXL2	0	0	0	0	0	0	1	0	0	0	0	0
PDCL	0	0	0	0	0	0	1	0	0	0	0	0
MS4A4A	0	0	0	0	0	0	1	0	0	0	0	0
PLAT	0	0	0	0	0	0	1	0	0	0	0	0
ATG2A	0	0	0	0	0	0	1	0	0	0	0	0
OSGIN1	0	0	0	0	0	0	1	0	0	0	0	0
PTPRF	0	0	0	0	0	0	1	0	0	0	0	0
BOK	0	0	0	0	0	0	1	0	0	0	0	0
OLFR118	0	0	0	0	0	0	1	0	0	0	0	0
MYLK	0	0	0	0	0	0	1	0	0	0	0	0
1810011O10RIK	0	0	0	0	0	0	1	0	0	0	0	0
TTC39A	0	0	0	0	0	0	1	0	0	0	0	0
CSGALNACT1	0	0	0	0	0	0	1	0	0	0	0	0
IGFBP6	0	0	0	0	0	0	1	0	0	0	0	0
ARHGEF28	0	0	0	0	0	0	1	0	0	0	0	0
CLEC7A	0	0	0	0	0	0	1	0	0	0	0	0
SOGA3	0	0	0	0	0	0	1	0	0	0	0	0
CCPG1	0	0	0	0	0	0	1	0	0	0	0	0
SLC2A6	0	0	0	0	0	0	1	0	0	0	0	0
PDGFA	0	0	0	0	0	0	1	0	0	0	0	0
VPS37A	0	0	0	0	0	0	1	0	0	0	0	0
C1QTNF6	0	0	0	0	0	0	1	0	0	0	0	0
CTSE	0	0	0	0	0	0	1	0	0	0	0	0
1700008I05RIK	0	0	0	0	0	0	1	0	0	0	0	0
ITFG3	0	0	0	0	0	0	1	0	0	0	0	0
PLSCR1	0	0	0	0	0	0	1	0	0	0	0	0
FEZ1	0	0	0	0	0	0	1	0	0	0	0	0
C1RA	0	0	0	0	0	0	1	0	0	0	0	0
SCN1B	0	0	0	0	0	0	1	0	0	0	0	0
ACVR1	0	0	0	0	0	0	1	0	0	0	0	0
F2R	0	0	0	0	0	0	1	0	0	0	0	0
VAMP5	0	0	0	0	0	0	1	0	0	0	0	0
ZFYVE28	0	0	0	0	0	0	1	0	0	0	0	0
XLR	0	0	0	0	0	0	1	0	0	0	0	0
BMP1	0	0	0	0	0	0	1	0	0	0	0	0
NFE2L1	0	0	0	0	0	0	1	0	0	0	0	0
SLC25A20	0	0	0	0	0	0	1	0	0	0	0	0
TBX18	0	0	0	0	0	0	1	0	0	0	0	0
PPP1R9B	0	0	0	0	0	0	1	0	0	0	0	0
SLC43A2	0	0	0	0	0	0	1	0	0	0	0	0
ZFP53	0	0	0	0	0	0	1	0	0	0	0	0
ZFP365	0	0	0	0	0	0	1	0	0	0	0	0
FUCA1	0	0	0	0	0	0	1	0	0	0	0	0
LHFP	0	0	0	0	0	0	1	0	0	0	0	0
GM6563	0	0	0	0	0	0	1	0	0	0	0	0
RAB34	0	0	0	0	0	0	1	0	0	0	0	0
CPLX2	0	0	0	0	0	0	1	0	0	0	0	0
MT-ND5	0	0	0	0	0	0	1	0	0	0	0	0
PTPRN	0	0	0	0	0	0	1	0	0	0	0	0
COL16A1	0	0	0	0	0	0	1	0	0	0	0	0
GPX8	0	0	0	0	0	0	1	0	0	0	0	0
CYP3A13	0	0	0	0	0	0	1	0	0	0	0	0
GM21762	0	0	0	0	0	0	1	0	0	0	0	0
SRC	0	0	0	0	0	0	1	0	0	0	0	0
CYB5R3	0	0	0	0	0	0	1	0	0	0	0	0
VASN	0	0	0	0	0	0	1	0	0	0	0	0
RBFOX2	0	0	0	0	0	0	1	0	0	0	0	0
KIF13A	0	0	0	0	0	0	1	0	0	0	0	0
GRINA	0	0	0	0	0	0	1	0	0	0	0	0
TFPI	0	0	0	0	0	0	1	0	0	0	0	0
DPEP1	0	0	0	0	0	0	1	0	0	0	0	0
SGCD	0	0	0	0	0	0	1	0	0	0	0	0
TWIST2	0	0	0	0	0	0	1	0	0	0	0	0
PQLC1	0	0	0	0	0	0	1	0	0	0	0	0
GBP8	0	0	0	0	0	0	1	0	0	0	0	0
MB21D2	0	0	0	0	0	0	1	0	0	0	0	0
COL4A1	0	0	0	0	0	0	1	0	0	0	0	0
NR2C1	0	0	0	0	0	0	1	0	0	0	0	0
TMEM123	0	0	0	0	0	0	1	0	0	0	0	0
SHROOM4	0	0	0	0	0	0	1	0	0	0	0	0
TGIF1	0	0	0	0	0	0	1	0	0	0	0	0
NAV3	0	0	0	0	0	0	1	0	0	0	0	0
MAP1LC3A	0	0	0	0	0	0	1	0	0	0	0	0
EPS8L2	0	0	0	0	0	0	1	0	0	0	0	0
TM4SF1	0	0	0	0	0	0	1	0	0	0	0	0
EMILIN2	0	0	0	0	0	0	1	0	0	0	0	0
DZIP1L	0	0	0	0	0	0	1	0	0	0	0	0
LOXL4	0	0	0	0	0	0	1	0	0	0	0	0
PLGRKT	0	0	0	0	0	0	1	0	0	0	0	0
LOX	0	0	0	0	0	0	1	0	0	0	0	0
TGFBR3	0	0	0	0	0	0	1	0	0	0	0	0
ADAMTSL5	0	0	0	0	0	0	1	0	0	0	0	0
CAT	0	0	0	0	0	0	1	0	0	0	0	0
MADCAM1	0	0	0	0	0	0	1	0	0	0	0	0
CTNND1	0	0	0	0	0	0	1	0	0	0	0	0
CYP4F17	0	0	0	0	0	0	1	0	0	0	0	0
TPM2	0	0	0	0	0	0	1	0	0	0	0	0
OLFML3	0	0	0	0	0	0	1	0	0	0	0	0
NDRG4	0	0	0	0	0	0	1	0	0	0	0	0
TMEM120A	0	0	0	0	0	0	1	0	0	0	0	0
ATP10D	0	0	0	0	0	0	1	0	0	0	0	0
DOK2	0	0	0	0	0	0	1	0	0	0	0	0
H2-K1	0	0	0	0	0	0	1	0	0	0	0	0
FGD3	0	0	0	0	0	0	1	0	0	0	0	0
DLC1	0	0	0	0	0	0	1	0	0	0	0	0
PPIC	0	0	0	0	0	0	1	0	0	0	0	0
SELM	0	0	0	0	0	0	1	0	0	0	0	0
SPRY4	0	0	0	0	0	0	1	0	0	0	0	0
RORC	0	0	0	0	0	0	1	0	0	0	0	0
PNPLA7	0	0	0	0	0	0	1	0	0	0	0	0
NUAK2	0	0	0	0	0	0	1	0	0	0	0	0
SHISA7	0	0	0	0	0	0	1	0	0	0	0	0
ABCC1	0	0	0	0	0	0	1	0	0	0	0	0
ZFP467	0	0	0	0	0	0	1	0	0	0	0	0
NSG1	0	0	0	0	0	0	1	0	0	0	0	0
CTSA	0	0	0	0	0	0	1	0	0	0	0	0
GM29216	0	0	0	0	0	0	1	0	0	0	0	0
VGF	0	0	0	0	0	0	1	0	0	0	0	0
IGF2R	0	0	0	0	0	0	1	0	0	0	0	0
DEDD2	0	0	0	0	0	0	1	0	0	0	0	0
TGFB1I1	0	0	0	0	0	0	1	0	0	0	0	0
AI607873	0	0	0	0	0	0	1	0	0	0	0	0
NCAN	0	0	0	0	0	0	1	0	0	0	0	0
SHOX2	0	0	0	0	0	0	1	0	0	0	0	0
CPT1C	0	0	0	0	0	0	1	0	0	0	0	0
CEACAM1	0	0	0	0	0	0	1	0	0	0	0	0
PCDHB5	0	0	0	0	0	0	1	0	0	0	0	0
NOD2	0	0	0	0	0	0	1	0	0	0	0	0
HMCN2	0	0	0	0	0	0	1	0	0	0	0	0
FUT7	0	0	0	0	0	0	1	0	0	0	0	0
PRELP	0	0	0	0	0	0	1	0	0	0	0	0
ALKBH6	0	0	0	0	0	0	1	0	0	0	0	0
GM29609	0	0	0	0	0	0	1	0	0	0	0	0
MLLT11	0	0	0	0	0	0	1	0	0	0	0	0
PMP22	0	0	0	0	0	0	1	0	0	0	0	0
PGAM2	0	0	0	0	0	0	1	0	0	0	0	0
CNNM2	0	0	0	0	0	0	1	0	0	0	0	0
ELK3	0	0	0	0	0	0	1	0	0	0	0	0
CDC42EP1	0	0	0	0	0	0	1	0	0	0	0	0
MMP19	0	0	0	0	0	0	1	0	0	0	0	0
TBX6	0	0	0	0	0	0	1	0	0	0	0	0
AMOT	0	0	0	0	0	0	1	0	0	0	0	0
ZFP287	0	0	0	0	0	0	1	0	0	0	0	0
GSTM2	0	0	0	0	0	0	1	0	0	0	0	0
ARMCX4	0	0	0	0	0	0	1	0	0	0	0	0
ETV1	0	0	0	0	0	0	1	0	0	0	0	0
CTTNBP2NL	0	0	0	0	0	0	1	0	0	0	0	0
CDA	0	0	0	0	0	0	1	0	0	0	0	0
ME1	0	0	0	0	0	0	1	0	0	0	0	0
BC022687	0	0	0	0	0	0	1	0	0	0	0	0
TCN2	0	0	0	0	0	0	1	0	0	0	0	0
TECPR1	0	0	0	0	0	0	1	0	0	0	0	0
LPHN2	0	0	0	0	0	0	1	0	0	0	0	0
B4GALNT2	0	0	0	0	0	0	1	0	0	0	0	0
HAVCR2	0	0	0	0	0	0	1	0	0	0	0	0
PHLDB2	0	0	0	0	0	0	1	0	0	0	0	0
PLAUR	0	0	0	0	0	0	1	0	0	0	0	0
1110008P14RIK	0	0	0	0	0	0	1	0	0	0	0	0
FAM101B	0	0	0	0	0	0	1	0	0	0	0	0
FCRL1	0	0	0	0	0	0	1	0	0	0	0	0
AMIGO2	0	0	0	0	0	0	1	0	0	0	0	0
SIK1	0	0	0	0	0	0	1	0	0	0	0	0
ZFP248	0	0	0	0	0	0	1	0	0	0	0	0
EPHB4	0	0	0	0	0	0	1	0	0	0	0	0
CYP1B1	0	0	0	0	0	0	1	0	0	0	0	0
CACNA1G	0	0	0	0	0	0	1	0	0	0	0	0
VGLL4	0	0	0	0	0	0	1	0	0	0	0	0
APC2	0	0	0	0	0	0	1	0	0	0	0	0
PVR	0	0	0	0	0	0	1	0	0	0	0	0
MAGEB7-PS	0	0	0	0	0	0	1	0	0	0	0	0
STEAP1	0	0	0	0	0	0	1	0	0	0	0	0
RPL39L	0	0	0	0	0	0	1	0	0	0	0	0
WLS	0	0	0	0	0	0	1	0	0	0	0	0
NPDC1	0	0	0	0	0	0	1	0	0	0	0	0
HMCES	0	0	0	0	0	0	1	0	0	0	0	0
NRADD	0	0	0	0	0	0	1	0	0	0	0	0
TEX264	0	0	0	0	0	0	1	0	0	0	0	0
PRCP	0	0	0	0	0	0	1	0	0	0	0	0
TSPAN11	0	0	0	0	0	0	1	0	0	0	0	0
XPNPEP2	0	0	0	0	0	0	1	0	0	0	0	0
HPN	0	0	0	0	0	0	1	0	0	0	0	0
PVRL1	0	0	0	0	0	0	1	0	0	0	0	0
RGMB	0	0	0	0	0	0	1	0	0	0	0	0
PLAU	0	0	0	0	0	0	1	0	0	0	0	0
PEA15A	0	0	0	0	0	0	1	0	0	0	0	0
ZFP831	0	0	0	0	0	0	1	0	0	0	0	0
ATP1A3	0	0	0	0	0	0	1	0	0	0	0	0
GM7592	0	0	0	0	0	0	1	0	0	0	0	0
TICAM1	0	0	0	0	0	0	1	0	0	0	0	0
PRKCDBP	0	0	0	0	0	0	1	0	0	0	0	0
SPTLC1	0	0	0	0	0	0	1	0	0	0	0	0
LEPREL4	0	0	0	0	0	0	1	0	0	0	0	0
PHLDA3	0	0	0	0	0	0	1	0	0	0	0	0
SQRDL	0	0	0	0	0	0	1	0	0	0	0	0
NGF	0	0	0	0	0	0	1	0	0	0	0	0
CHID1	0	0	0	0	0	0	1	0	0	0	0	0
KDELC2	0	0	0	0	0	0	1	0	0	0	0	0
NRP1	0	0	0	0	0	0	1	0	0	0	0	0
GPR162	0	0	0	0	0	0	1	0	0	0	0	0
CAMK1	0	0	0	0	0	0	1	0	0	0	0	0
FGF11	0	0	0	0	0	0	1	0	0	0	0	0
GPX7	0	0	0	0	0	0	1	0	0	0	0	0
TGM2	0	0	0	0	0	0	1	0	0	0	0	0
SLC22A18	0	0	0	0	0	0	1	0	0	0	0	0
DNAJC22	0	0	0	0	0	0	1	0	0	0	0	0
FAM46B	0	0	0	0	0	0	1	0	0	0	0	0
PKD2	0	0	0	0	0	0	1	0	0	0	0	0
TMEM86A	0	0	0	0	0	0	1	0	0	0	0	0
4933426M11RIK	0	0	0	0	0	0	1	0	0	0	0	0
RMDN2	0	0	0	0	0	0	1	0	0	0	0	0
LYSMD4	0	0	0	0	0	0	1	0	0	0	0	0
EPHA2	0	0	0	0	0	0	1	0	0	0	0	0
SQSTM1	0	0	0	0	0	0	1	0	0	0	0	0
SEPT5	0	0	0	0	0	0	1	0	0	0	0	0
SERPINB9B	0	0	0	0	0	0	1	0	0	0	0	0
CFAP46	0	0	0	0	0	0	1	0	0	0	0	0
ST3GAL1	0	0	0	0	0	0	1	0	0	0	0	0
CES2F	0	0	0	0	0	0	1	0	0	0	0	0
GM15128	0	0	0	0	0	0	1	0	0	0	0	0
GM6969	0	0	0	0	0	0	1	0	0	0	0	0
GPR173	0	0	0	0	0	0	1	0	0	0	0	0
CACHD1	0	0	0	0	0	0	1	0	0	0	0	0
EXOC6B	0	0	0	0	0	0	1	0	0	0	0	0
A530054K11RIK	0	0	0	0	0	0	1	0	0	0	0	0
EVC2	0	0	0	0	0	0	1	0	0	0	0	0
SGPL1	0	0	0	0	0	0	1	0	0	0	0	0
LILRB4	0	0	0	0	0	0	1	0	0	0	0	0
GSTA4	0	0	0	0	0	0	1	0	0	0	0	0
MARK1	0	0	0	0	0	0	1	0	0	0	0	0
BDNF	0	0	0	0	0	0	1	0	0	0	0	0
SEMA3A	0	0	0	0	0	0	1	0	0	0	0	0
CEP170B	0	0	0	0	0	0	1	0	0	0	0	0
MUC1	0	0	0	0	0	0	1	0	0	0	0	0
ULK1	0	0	0	0	0	0	1	0	0	0	0	0
TEAD3	0	0	0	0	0	0	1	0	0	0	0	0
ACOX1	0	0	0	0	0	0	1	0	0	0	0	0
EFNA4	0	0	0	0	0	0	1	0	0	0	0	0
S100A5	0	0	0	0	0	0	1	0	0	0	0	0
COPZ2	0	0	0	0	0	0	1	0	0	0	0	0
RAP1GAP	0	0	0	0	0	0	1	0	0	0	0	0
DCLK1	0	0	0	0	0	0	1	0	0	0	0	0
RNF215	0	0	0	0	0	0	1	0	0	0	0	0
SLC4A3	0	0	0	0	0	0	1	0	0	0	0	0
KCNH2	0	0	0	0	0	0	1	0	0	0	0	0
MS4A4B	0	0	0	0	0	0	1	0	0	0	0	0
CCDC122	0	0	0	0	0	0	1	0	0	0	0	0
ZFP521	0	0	0	0	0	0	1	0	0	0	0	0
RAI14	0	0	0	0	0	0	1	0	0	0	0	0
LRFN3	0	0	0	0	0	0	1	0	0	0	0	0
FKBP14	0	0	0	0	0	0	1	0	0	0	0	0
UGT1A6B	0	0	0	0	0	0	1	0	0	0	0	0
PPAPDC3	0	0	0	0	0	0	1	0	0	0	0	0
PINLYP	0	0	0	0	0	0	1	0	0	0	0	0
NRP2	0	0	0	0	0	0	1	0	0	0	0	0
CDH2	0	0	0	0	0	0	1	0	0	0	0	0
FLNC	0	0	0	0	0	0	1	0	0	0	0	0
ARID5B	0	0	0	0	0	0	1	0	0	0	0	0
SERPINB7	0	0	0	0	0	0	1	0	0	0	0	0
GM17132	0	0	0	0	0	0	1	0	0	0	0	0
NUDT18	0	0	0	0	0	0	1	0	0	0	0	0
2610034B18RIK	0	0	0	0	0	0	1	0	0	0	0	0
NAGA	0	0	0	0	0	0	1	0	0	0	0	0
LPPR2	0	0	0	0	0	0	1	0	0	0	0	0
RPS2-PS10	0	0	0	0	0	0	1	0	0	0	0	0
MTTP	0	0	0	0	0	0	1	0	0	0	0	0
ECM1	0	0	0	0	0	0	1	0	0	0	0	0
DUSP26	0	0	0	0	0	0	1	0	0	0	0	0
ZDHHC24	0	0	0	0	0	0	1	0	0	0	0	0
MNDA	0	0	0	0	0	0	1	0	0	0	0	0
FOXJ2	0	0	0	0	0	0	1	0	0	0	0	0
PPP3CC	0	0	0	0	0	0	1	0	0	0	0	0
PIK3R3	0	0	0	0	0	0	1	0	0	0	0	0
APOL7A	0	0	0	0	0	0	1	0	0	0	0	0
EMP1	0	0	0	0	0	0	1	0	0	0	0	0
MT-ATP8	0	0	0	0	0	0	1	0	0	0	0	0
ARHGAP28	0	0	0	0	0	0	1	0	0	0	0	0
FAM222B	0	0	0	0	0	0	1	0	0	0	0	0
FAM149A	0	0	0	0	0	0	1	0	0	0	0	0
USP13	0	0	0	0	0	0	1	0	0	0	0	0
FBXW4	0	0	0	0	0	0	1	0	0	0	0	0
CARD6	0	0	0	0	0	0	1	0	0	0	0	0
LARGE	0	0	0	0	0	0	1	0	0	0	0	0
MYOF	0	0	0	0	0	0	1	0	0	0	0	0
TMTC3	0	0	0	0	0	0	1	0	0	0	0	0
MARVELD1	0	0	0	0	0	0	1	0	0	0	0	0
PRL2C2	0	0	0	0	0	0	1	0	0	0	0	0
FURIN	0	0	0	0	0	0	1	0	0	0	0	0
ADH7	0	0	0	0	0	0	1	0	0	0	0	0
CD248	0	0	0	0	0	0	1	0	0	0	0	0
PRUNE	0	0	0	0	0	0	1	0	0	0	0	0
FHL2	0	0	0	0	0	0	1	0	0	0	0	0
ZFP658	0	0	0	0	0	0	1	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	1	0	0	0	0	0
DES	0	0	0	0	0	0	1	0	0	0	0	0
PTK7	0	0	0	0	0	0	1	0	0	0	0	0
B4GALT6	0	0	0	0	0	0	1	0	0	0	0	0
ASIC1	0	0	0	0	0	0	1	0	0	0	0	0
NYNRIN	0	0	0	0	0	0	1	0	0	0	0	0
B4GALT2	0	0	0	0	0	0	1	0	0	0	0	0
ETV4	0	0	0	0	0	0	1	0	0	0	0	0
TTC39C	0	0	0	0	0	0	1	0	0	0	0	0
SPATA6	0	0	0	0	0	0	1	0	0	0	0	0
FAM212B	0	0	0	0	0	0	1	0	0	0	0	0
ZSWIM8	0	0	0	0	0	0	1	0	0	0	0	0
MT-ND4	0	0	0	0	0	0	1	0	0	0	0	0
TPRGL	0	0	0	0	0	0	1	0	0	0	0	0
PCYOX1	0	0	0	0	0	0	1	0	0	0	0	0
FBXO17	0	0	0	0	0	0	1	0	0	0	0	0
RAB11FIP3	0	0	0	0	0	0	1	0	0	0	0	0
SLPI	0	0	0	0	0	0	1	0	0	0	0	0
AKR1C12	0	0	0	0	0	0	1	0	0	0	0	0
MEGF8	0	0	0	0	0	0	1	0	0	0	0	0
LIPA	0	0	0	0	0	0	1	0	0	0	0	0
MT-CO3	0	0	0	0	0	0	1	0	0	0	0	0
DRAM1	0	0	0	0	0	0	1	0	0	0	0	0
SALL2	0	0	0	0	0	0	1	0	0	0	0	0
DHTKD1	0	0	0	0	0	0	1	0	0	0	0	0
SMPDL3A	0	0	0	0	0	0	1	0	0	0	0	0
GALM	0	0	0	0	0	0	1	0	0	0	0	0
CD59A	0	0	0	0	0	0	1	0	0	0	0	0
HTRA3	0	0	0	0	0	0	1	0	0	0	0	0
GABARAPL1	0	0	0	0	0	0	1	0	0	0	0	0
SPECC1	0	0	0	0	0	0	1	0	0	0	0	0
GBA	0	0	0	0	0	0	1	0	0	0	0	0
RND3	0	0	0	0	0	0	1	0	0	0	0	0
KLC3	0	0	0	0	0	0	1	0	0	0	0	0
GM28438	0	0	0	0	0	0	1	0	0	0	0	0
TJP1	0	0	0	0	0	0	1	0	0	0	0	0
RALGDS	0	0	0	0	0	0	1	0	0	0	0	0
NEURL1A	0	0	0	0	0	0	1	0	0	0	0	0
CTSD	0	0	0	0	0	0	1	0	0	0	0	0
PLEKHH2	0	0	0	0	0	0	1	0	0	0	0	0
GSTT4	0	0	0	0	0	0	1	0	0	0	0	0
GLI3	0	0	0	0	0	0	1	0	0	0	0	0
CDKL2	0	0	0	0	0	0	1	0	0	0	0	0
TES	0	0	0	0	0	0	1	0	0	0	0	0
NSUN3	0	0	0	0	0	0	1	0	0	0	0	0
CMTM6	0	0	0	0	0	0	1	0	0	0	0	0
GRB14	0	0	0	0	0	0	1	0	0	0	0	0
FBN1	0	0	0	0	0	0	1	0	0	0	0	0
SLC35F3	0	0	0	0	0	0	1	0	0	0	0	0
TYRO3	0	0	0	0	0	0	1	0	0	0	0	0
IGHV5-17	0	0	0	0	0	0	1	0	0	0	0	0
ZFP462	0	0	0	0	0	0	1	0	0	0	0	0
HYDIN	0	0	0	0	0	0	1	0	0	0	0	0
DDX4	0	0	0	0	0	0	1	0	0	0	0	0
ADPRHL1	0	0	0	0	0	0	1	0	0	0	0	0
TBX15	0	0	0	0	0	0	1	0	0	0	0	0
BMPER	0	0	0	0	0	0	1	0	0	0	0	0
FUT10	0	0	0	0	0	0	1	0	0	0	0	0
EIF2AK3	0	0	0	0	0	0	1	0	0	0	0	0
PVRL2	0	0	0	0	0	0	1	0	0	0	0	0
LY6C1	0	0	0	0	0	0	1	0	0	0	0	0
TLDC1	0	0	0	0	0	0	1	0	0	0	0	0
ANXA5	0	0	0	0	0	0	1	0	0	0	0	0
XLR3C	0	0	0	0	0	0	1	0	0	0	0	0
ZMAT3	0	0	0	0	0	0	1	0	0	0	0	0
HMGA2	0	0	0	0	0	0	1	0	0	0	0	0
RAB39B	0	0	0	0	0	0	1	0	0	0	0	0
ZFR2	0	0	0	0	0	0	1	0	0	0	0	0
AA415398	0	0	0	0	0	0	1	0	0	0	0	0
RIN1	0	0	0	0	0	0	1	0	0	0	0	0
FERMT2	0	0	0	0	0	0	1	0	0	0	0	0
PHLDB1	0	0	0	0	0	0	1	0	0	0	0	0
A430105I19RIK	0	0	0	0	0	0	1	0	0	0	0	0
CPNE8	0	0	0	0	0	0	1	0	0	0	0	0
STX3	0	0	0	0	0	0	1	0	0	0	0	0
PTPRK	0	0	0	0	0	0	1	0	0	0	0	0
TAGLN	0	0	0	0	0	0	1	0	0	0	0	0
WDR81	0	0	0	0	0	0	1	0	0	0	0	0
C1S1	0	0	0	0	0	0	1	0	0	0	0	0
LETM2	0	0	0	0	0	0	1	0	0	0	0	0
SMPD5	0	0	0	0	0	0	1	0	0	0	0	0
DNM3	0	0	0	0	0	0	1	0	0	0	0	0
ST3GAL2	0	0	0	0	0	0	1	0	0	0	0	0
GM13769	0	0	0	0	0	0	1	0	0	0	0	0
MMP28	0	0	0	0	0	0	1	0	0	0	0	0
